date,segment,product,country,customer,business_unit,cost_function,units_sold,unit_price,sales,cogs,gross_profit,operating_expenses,ebitda,budget,cost_actual,cost_budget,downtime_hours,headcount,units_produced,year,month,month_name,quarter,fiscal_quarter,month_year,week_number,gross_margin_pct,ebitda_margin_pct,operating_expense_pct,budget_variance,budget_variance_pct,budget_status,cost_variance,cost_variance_pct,cost_status,cost_per_unit,revenue_per_head,output_per_head,downtime_revenue_loss,margin_rag,cost_rag,downtime_rag,is_top5_customer,customer_concentration
2024-08-20,Industrial Equipment,CNC Module,Japan,Client_03,Export Division,Overhead,190,2996.03,569245.7,311286.63,257959.07,88794.71,169164.36,621236.73,400081.34,434821.2,3.9,15,391,2024,8,Aug,3,Q3-2024,Aug-2024,34,45.32,29.72,15.6,-51991.03,-8.37,Over Budget,-34739.86,-7.99,Within Budget,1023.23,37949.71,26.07,277507.28,GREEN,GREEN,GREEN,0,29.36
2024-08-20,Consumer Electronics,Power Unit,UK,Client_11,Export Division,Logistics,637,1546.41,985063.17,660376.22,324686.95,122834.95,201852.0,1053581.53,783211.17,704591.19,10.1,24,553,2024,8,Aug,3,Q3-2024,Aug-2024,34,32.96,20.49,12.47,-68518.36,-6.5,Over Budget,78619.98,11.16,Over Budget,1416.3,41044.3,23.04,1243642.25,GREEN,RED,AMBER,0,29.36
2024-08-21,Consumer Electronics,PCB Assembly,UK,Client_04,Export Division,Production,310,7508.79,2327724.9,1465191.03,862533.87,278778.18,583755.69,2098773.69,1743969.21,1831761.86,8.0,24,373,2024,8,Aug,3,Q3-2024,Aug-2024,34,37.05,25.08,11.98,228951.21,10.91,On Track,-87792.65,-4.79,Within Budget,4675.52,96988.54,15.54,2327724.9,GREEN,GREEN,AMBER,0,29.36
2024-08-21,Consumer Electronics,Control Panel,UK,Client_13,Export Division,Labour,274,4827.65,1322776.1,863049.37,459726.73,241454.41,218272.32,1555137.87,1104503.78,1031822.52,15.5,29,750,2024,8,Aug,3,Q3-2024,Aug-2024,34,34.75,16.5,18.25,-232361.77,-14.94,Over Budget,72681.26,7.04,Over Budget,1472.67,45612.97,25.86,2562878.69,GREEN,AMBER,AMBER,0,29.36
2024-08-21,Automotive Components,Drive Shaft,UK,Client_04,West Zone,Logistics,123,5712.03,702579.69,374313.45,328266.24,133979.18,194287.06,652716.72,508292.63,472823.24,15.3,114,235,2024,8,Aug,3,Q3-2024,Aug-2024,34,46.72,27.65,19.07,49862.97,7.64,On Track,35469.39,7.5,Over Budget,2162.95,6162.98,2.06,1343683.66,GREEN,AMBER,AMBER,0,29.36
2024-08-22,Automotive Components,Drive Shaft,India,Client_10,North Zone,Logistics,240,6707.42,1609780.8,1020166.4,589614.4,173924.94,415689.46,1582311.13,1194091.34,1084890.14,22.7,94,452,2024,8,Aug,3,Q3-2024,Aug-2024,34,36.63,25.82,10.8,27469.67,1.74,On Track,109201.2,10.07,Over Budget,2641.8,17125.33,4.81,4567753.02,GREEN,RED,RED,0,29.36
2024-08-24,Automotive Components,Suspension Unit,USA,Client_11,West Zone,Overhead,263,2778.4,730719.2,450999.6,279719.6,153704.36,126015.24,766289.92,604703.96,618249.74,16.3,14,551,2024,8,Aug,3,Q3-2024,Aug-2024,34,38.28,17.25,21.03,-35570.72,-4.64,Over Budget,-13545.78,-2.19,Within Budget,1097.47,52194.23,39.36,1488840.37,GREEN,GREEN,RED,0,29.36
2024-08-24,Industrial Equipment,CNC Module,India,Client_09,West Zone,Labour,601,6273.41,3770319.41,2126948.22,1643371.19,642669.67,1000701.52,4286962.02,2769617.89,3068153.21,16.4,13,429,2024,8,Aug,3,Q3-2024,Aug-2024,34,43.59,26.54,17.05,-516642.61,-12.05,Over Budget,-298535.32,-9.73,Within Budget,6455.99,290024.57,33.0,7729154.79,GREEN,GREEN,RED,1,29.36
2024-08-25,Automotive Components,Clutch Kit,India,Client_16,East Zone,R&D,144,1122.24,161602.56,104323.38,57279.18,30037.56,27241.62,186171.31,134360.94,132899.72,18.0,40,658,2024,8,Aug,3,Q3-2024,Aug-2024,34,35.44,16.86,18.59,-24568.75,-13.2,Over Budget,1461.22,1.1,Over Budget,204.2,4040.06,16.45,363605.76,GREEN,GREEN,RED,1,29.36
2024-08-25,Industrial Equipment,Hydraulic Pump,USA,Client_10,Export Division,Labour,271,5102.88,1382880.48,657749.84,725130.64,251765.63,473365.01,1429392.92,909515.47,947768.1,0.7,74,495,2024,8,Aug,3,Q3-2024,Aug-2024,34,52.44,34.23,18.21,-46512.44,-3.25,Over Budget,-38252.63,-4.04,Within Budget,1837.4,18687.57,6.69,121002.04,GREEN,GREEN,GREEN,0,29.36
2024-08-25,Automotive Components,Suspension Unit,Germany,Client_15,East Zone,R&D,447,6509.81,2909885.07,1730302.02,1179583.05,543914.88,635668.17,2651352.11,2274216.9,2065535.79,12.4,32,502,2024,8,Aug,3,Q3-2024,Aug-2024,34,40.54,21.85,18.69,258532.96,9.75,On Track,208681.11,10.1,Over Budget,4530.31,90933.91,15.69,4510321.86,GREEN,RED,AMBER,1,29.36
2024-08-26,Industrial Equipment,Conveyor Belt,India,Client_10,Export Division,Overhead,486,1322.56,642764.16,316108.18,326655.98,128864.53,197791.45,573142.72,444972.71,443504.03,0.1,109,802,2024,8,Aug,3,Q3-2024,Aug-2024,35,50.82,30.77,20.05,69621.44,12.15,On Track,1468.68,0.33,Over Budget,554.83,5896.92,7.36,8034.55,GREEN,GREEN,GREEN,0,29.36
2024-08-26,Consumer Electronics,Power Unit,Japan,Client_02,East Zone,Logistics,278,3050.53,848047.34,538017.3,310030.04,170851.53,139178.51,765230.18,708868.83,699455.01,16.8,24,143,2024,8,Aug,3,Q3-2024,Aug-2024,35,36.56,16.41,20.15,82817.16,10.82,On Track,9413.82,1.35,Over Budget,4957.12,35335.31,5.96,1780899.41,GREEN,GREEN,RED,0,29.36
2024-08-26,Automotive Components,Brake Assembly,Germany,Client_20,Export Division,Production,498,4221.09,2102102.82,1396786.54,705316.28,318672.09,386644.19,2259817.65,1715458.63,1879191.39,8.8,79,148,2024,8,Aug,3,Q3-2024,Aug-2024,35,33.55,18.39,15.16,-157714.83,-6.98,Over Budget,-163732.76,-8.71,Within Budget,11590.94,26608.9,1.87,2312313.1,GREEN,GREEN,AMBER,1,29.36
2024-08-27,Industrial Equipment,Robotic Arm,India,Client_09,West Zone,R&D,768,3666.91,2816186.88,1316841.5,1499345.38,370421.7,1128923.68,3271052.69,1687263.2,1629616.54,9.6,41,180,2024,8,Aug,3,Q3-2024,Aug-2024,35,53.24,40.09,13.15,-454865.81,-13.91,Over Budget,57646.66,3.54,Over Budget,9373.68,68687.48,4.39,3379424.26,GREEN,GREEN,AMBER,1,29.36
2024-08-27,Automotive Components,Drive Shaft,Germany,Client_03,Export Division,Logistics,730,1973.88,1440932.4,905140.03,535792.37,238489.11,297303.26,1470691.47,1143629.14,1137557.77,23.3,94,229,2024,8,Aug,3,Q3-2024,Aug-2024,35,37.18,20.63,16.55,-29759.07,-2.02,Over Budget,6071.37,0.53,Over Budget,4994.01,15329.07,2.44,4196715.62,GREEN,GREEN,RED,0,29.36
2024-08-29,Consumer Electronics,Display Module,India,Client_18,North Zone,Logistics,257,1605.4,412587.8,200504.47,212083.33,75989.13,136094.2,339984.6,276493.6,247295.48,18.9,24,577,2024,8,Aug,3,Q3-2024,Aug-2024,35,51.4,32.99,18.42,72603.2,21.35,On Track,29198.12,11.81,Over Budget,479.19,17191.16,24.04,974738.68,GREEN,RED,RED,0,29.36
2024-08-29,Consumer Electronics,Control Panel,UK,Client_17,North Zone,Overhead,190,2896.47,550329.3,283855.76,266473.54,86757.6,179715.94,493580.43,370613.36,385203.94,11.5,37,141,2024,8,Aug,3,Q3-2024,Aug-2024,35,48.42,32.66,15.76,56748.87,11.5,On Track,-14590.58,-3.79,Within Budget,2628.46,14873.76,3.81,791098.37,GREEN,GREEN,AMBER,0,29.36
2024-08-29,Automotive Components,Clutch Kit,UK,Client_18,North Zone,Logistics,733,1452.17,1064440.61,625533.78,438906.83,216445.76,222461.07,898896.51,841979.54,844684.23,23.7,82,208,2024,8,Aug,3,Q3-2024,Aug-2024,35,41.23,20.9,20.33,165544.1,18.42,On Track,-2704.69,-0.32,Within Budget,4047.98,12980.98,2.54,3153405.31,GREEN,GREEN,RED,0,29.36
2024-08-31,Automotive Components,Clutch Kit,USA,Client_08,East Zone,Labour,111,6142.78,681848.58,314731.35,367117.23,94407.74,272709.49,655983.6,409139.09,378955.0,17.4,57,440,2024,8,Aug,3,Q3-2024,Aug-2024,35,53.84,40.0,13.85,25864.98,3.94,On Track,30184.09,7.97,Over Budget,929.86,11962.26,7.72,1483020.66,GREEN,AMBER,RED,0,29.36
2024-08-31,Industrial Equipment,Sensor Array,Germany,Client_05,West Zone,R&D,571,7165.58,4091546.18,2554888.52,1536657.66,780059.91,756597.75,3586742.04,3334948.43,3414169.88,6.9,108,116,2024,8,Aug,3,Q3-2024,Aug-2024,35,37.56,18.49,19.07,504804.14,14.07,On Track,-79221.45,-2.32,Within Budget,28749.56,37884.69,1.07,3528958.58,GREEN,GREEN,GREEN,0,29.36
2024-09-01,Industrial Equipment,Sensor Array,India,Client_14,North Zone,R&D,136,5783.56,786564.16,518977.36,267586.8,151610.37,115976.43,656294.57,670587.73,634760.55,6.7,93,389,2024,9,Sep,3,Q3-2024,Sep-2024,35,34.02,14.74,19.28,130269.59,19.85,On Track,35827.18,5.64,Over Budget,1723.88,8457.68,4.18,658747.48,GREEN,AMBER,GREEN,0,29.36
2024-09-01,Industrial Equipment,Sensor Array,UK,Client_11,East Zone,Labour,573,4158.41,2382768.93,1559528.89,823240.04,478319.24,344920.8,2459594.16,2037848.13,2067284.94,16.4,86,716,2024,9,Sep,3,Q3-2024,Sep-2024,35,34.55,14.48,20.07,-76825.23,-3.12,Over Budget,-29436.81,-1.42,Within Budget,2846.16,27706.62,8.33,4884676.31,GREEN,GREEN,RED,0,29.36
2024-09-01,Consumer Electronics,Power Unit,Japan,Client_11,North Zone,Labour,400,4495.54,1798216.0,1108454.5,689761.5,193401.95,496359.55,1881803.72,1301856.45,1437508.08,21.0,86,565,2024,9,Sep,3,Q3-2024,Sep-2024,35,38.36,27.6,10.76,-83587.72,-4.44,Over Budget,-135651.63,-9.44,Within Budget,2304.17,20909.49,6.57,4720317.0,GREEN,GREEN,RED,0,29.36
2024-09-02,Automotive Components,Gear Box,USA,Client_08,Export Division,Logistics,406,7792.56,3163779.36,1587579.95,1576199.41,443561.29,1132638.12,3364350.45,2031141.24,1923176.56,14.3,95,714,2024,9,Sep,3,Q3-2024,Sep-2024,36,49.82,35.8,14.02,-200571.09,-5.96,Over Budget,107964.68,5.61,Over Budget,2844.74,33302.94,7.52,5655255.61,GREEN,AMBER,AMBER,0,29.36
2024-09-02,Automotive Components,Suspension Unit,Germany,Client_10,South Zone,Overhead,779,4570.82,3560668.78,1911041.1,1649627.68,697049.61,952578.07,3665458.01,2608090.71,2403667.9,17.4,47,693,2024,9,Sep,3,Q3-2024,Sep-2024,36,46.33,26.75,19.58,-104789.23,-2.86,Over Budget,204422.81,8.5,Over Budget,3763.48,75758.91,14.74,7744454.6,GREEN,AMBER,RED,0,29.36
2024-09-02,Automotive Components,Brake Assembly,UK,Client_11,South Zone,Labour,433,2342.25,1014194.25,589016.33,425177.92,134369.44,290808.48,1039090.87,723385.77,729880.38,3.5,87,113,2024,9,Sep,3,Q3-2024,Sep-2024,36,41.92,28.67,13.25,-24896.62,-2.4,Over Budget,-6494.61,-0.89,Within Budget,6401.64,11657.41,1.3,443709.98,GREEN,GREEN,GREEN,0,29.36
2024-09-02,Industrial Equipment,Hydraulic Pump,Japan,Client_18,West Zone,Production,118,1916.96,226201.28,158841.47,67359.81,47804.63,19555.18,222517.32,206646.1,230990.02,14.0,45,563,2024,9,Sep,3,Q3-2024,Sep-2024,36,29.78,8.65,21.13,3683.96,1.66,On Track,-24343.92,-10.54,Within Budget,367.04,5026.7,12.51,395852.24,GREEN,GREEN,AMBER,0,29.36
2024-09-02,Consumer Electronics,Display Module,Germany,Client_09,North Zone,Labour,693,7862.72,5448864.96,3327749.22,2121115.74,856366.39,1264749.35,5226978.95,4184115.61,3801966.71,4.3,56,818,2024,9,Sep,3,Q3-2024,Sep-2024,36,38.93,23.21,15.72,221886.01,4.25,On Track,382148.9,10.05,Over Budget,5115.06,97301.16,14.61,2928764.92,GREEN,RED,GREEN,1,29.36
2024-09-03,Automotive Components,Drive Shaft,India,Client_09,North Zone,R&D,598,2513.11,1502839.78,994346.53,508493.25,317234.05,191259.2,1603861.78,1311580.58,1218686.91,21.4,82,101,2024,9,Sep,3,Q3-2024,Sep-2024,36,33.84,12.73,21.11,-101022.0,-6.3,Over Budget,92893.67,7.62,Over Budget,12985.95,18327.31,1.23,4020096.41,GREEN,AMBER,RED,1,29.36
2024-09-04,Automotive Components,Drive Shaft,USA,Client_20,East Zone,Overhead,490,2305.1,1129499.0,575500.24,553998.76,194770.08,359228.68,1231855.96,770270.32,849365.04,8.5,40,195,2024,9,Sep,3,Q3-2024,Sep-2024,36,49.05,31.8,17.24,-102356.96,-8.31,Over Budget,-79094.72,-9.31,Within Budget,3950.1,28237.48,4.88,1200092.69,GREEN,GREEN,AMBER,1,29.36
2024-09-05,Automotive Components,Suspension Unit,UK,Client_11,South Zone,Logistics,442,2023.56,894413.52,551316.58,343096.94,191884.61,151212.33,762777.31,743201.19,786090.93,23.5,44,537,2024,9,Sep,3,Q3-2024,Sep-2024,36,38.36,16.91,21.45,131636.21,17.26,On Track,-42889.74,-5.46,Within Budget,1383.99,20327.58,12.2,2627339.72,GREEN,GREEN,RED,0,29.36
2024-09-05,Automotive Components,Drive Shaft,Germany,Client_14,South Zone,Logistics,520,5072.05,2637466.0,1821985.24,815480.76,554171.34,261309.42,2428076.11,2376156.58,2092824.64,16.1,65,633,2024,9,Sep,3,Q3-2024,Sep-2024,36,30.92,9.91,21.01,209389.89,8.62,On Track,283331.94,13.54,Over Budget,3753.8,40576.4,9.74,5307900.32,GREEN,RED,RED,0,29.36
2024-09-06,Consumer Electronics,Display Module,Japan,Client_07,South Zone,Production,133,3564.01,474013.33,270147.75,203865.58,55955.5,147910.08,540243.72,326103.25,353541.82,18.0,12,594,2024,9,Sep,3,Q3-2024,Sep-2024,36,43.01,31.2,11.8,-66230.39,-12.26,Over Budget,-27438.57,-7.76,Within Budget,549.0,39501.11,49.5,1066529.99,GREEN,GREEN,RED,0,29.36
2024-09-08,Industrial Equipment,Conveyor Belt,Japan,Client_14,Export Division,Overhead,379,655.37,248385.23,145812.32,102572.91,36400.38,66172.53,243215.89,182212.7,169332.58,3.5,19,655,2024,9,Sep,3,Q3-2024,Sep-2024,36,41.3,26.64,14.65,5169.34,2.13,On Track,12880.12,7.61,Over Budget,278.19,13072.91,34.47,108668.54,GREEN,AMBER,GREEN,0,29.36
2024-09-09,Consumer Electronics,Display Module,Germany,Client_13,South Zone,Logistics,371,3149.49,1168460.79,612294.81,556165.98,217090.73,339075.25,1336068.24,829385.54,805388.58,21.1,13,742,2024,9,Sep,3,Q3-2024,Sep-2024,37,47.6,29.02,18.58,-167607.45,-12.54,Over Budget,23996.96,2.98,Over Budget,1117.77,89881.6,57.08,3081815.33,GREEN,GREEN,RED,0,29.36
2024-09-10,Consumer Electronics,Power Unit,India,Client_15,North Zone,Labour,635,3088.88,1961438.8,1084405.28,877033.52,311701.84,565331.68,2119735.26,1396107.12,1533212.0,2.1,42,396,2024,9,Sep,3,Q3-2024,Sep-2024,37,44.71,28.82,15.89,-158296.46,-7.47,Over Budget,-137104.88,-8.94,Within Budget,3525.52,46700.92,9.43,514877.69,GREEN,GREEN,GREEN,1,29.36
2024-09-10,Automotive Components,Gear Box,USA,Client_09,West Zone,Logistics,222,2143.53,475863.66,289364.86,186498.8,77118.64,109380.16,481163.43,366483.5,339719.55,0.9,58,413,2024,9,Sep,3,Q3-2024,Sep-2024,37,39.19,22.99,16.21,-5299.77,-1.1,Over Budget,26763.95,7.88,Over Budget,887.37,8204.55,7.12,53534.66,GREEN,AMBER,GREEN,1,29.36
2024-09-11,Automotive Components,Brake Assembly,India,Client_06,North Zone,R&D,762,4646.18,3540389.16,1832525.26,1707863.9,577191.29,1130672.61,3228312.06,2409716.55,2206739.0,3.4,65,325,2024,9,Sep,3,Q3-2024,Sep-2024,37,48.24,31.94,16.3,312077.1,9.67,On Track,202977.55,9.2,Over Budget,7414.51,54467.53,5.0,1504665.39,GREEN,AMBER,GREEN,1,29.36
2024-09-12,Automotive Components,Brake Assembly,Japan,Client_10,South Zone,R&D,118,2238.62,264157.16,125451.71,138705.45,28068.7,110636.75,278861.17,153520.41,163994.05,22.9,104,220,2024,9,Sep,3,Q3-2024,Sep-2024,37,52.51,41.88,10.63,-14704.01,-5.27,Over Budget,-10473.64,-6.39,Within Budget,697.82,2539.97,2.12,756149.87,GREEN,GREEN,RED,0,29.36
2024-09-12,Industrial Equipment,Sensor Array,Japan,Client_14,South Zone,Logistics,67,6557.97,439383.99,220902.04,218481.95,81507.26,136974.69,370953.25,302409.3,273487.62,19.6,32,586,2024,9,Sep,3,Q3-2024,Sep-2024,37,49.72,31.17,18.55,68430.74,18.45,On Track,28921.68,10.58,Over Budget,516.06,13730.75,18.31,1076490.78,GREEN,RED,RED,0,29.36
2024-09-12,Automotive Components,Clutch Kit,UK,Client_12,South Zone,Logistics,596,7491.13,4464713.48,2305241.25,2159472.23,451157.42,1708314.81,5035958.56,2756398.67,2932598.45,12.3,12,552,2024,9,Sep,3,Q3-2024,Sep-2024,37,48.37,38.26,10.1,-571245.08,-11.34,Over Budget,-176199.78,-6.01,Within Budget,4993.48,372059.46,46.0,6864496.98,GREEN,GREEN,AMBER,0,29.36
2024-09-13,Consumer Electronics,PCB Assembly,Japan,Client_05,South Zone,Production,530,1669.32,884739.6,429734.45,455005.15,179958.33,275046.82,991209.85,609692.78,620501.1,6.7,41,505,2024,9,Sep,3,Q3-2024,Sep-2024,37,51.43,31.09,20.34,-106470.25,-10.74,Over Budget,-10808.32,-1.74,Within Budget,1207.31,21579.01,12.32,740969.42,GREEN,GREEN,GREEN,0,29.36
2024-09-13,Automotive Components,Drive Shaft,Germany,Client_06,Export Division,Production,118,7871.42,928827.56,452054.94,476772.62,124894.15,351878.47,938488.76,576949.09,575558.39,18.1,80,594,2024,9,Sep,3,Q3-2024,Sep-2024,37,51.33,37.88,13.45,-9661.2,-1.03,Over Budget,1390.7,0.24,Over Budget,971.29,11610.34,7.42,2101472.35,GREEN,GREEN,RED,1,29.36
2024-09-13,Consumer Electronics,Display Module,UK,Client_15,Export Division,Overhead,670,4831.04,3236796.8,2188590.87,1048205.93,481065.15,567140.78,2947151.18,2669656.02,2949566.32,4.0,119,551,2024,9,Sep,3,Q3-2024,Sep-2024,37,32.38,17.52,14.86,289645.62,9.83,On Track,-279910.3,-9.49,Within Budget,4845.11,27199.97,4.63,1618398.4,GREEN,GREEN,GREEN,1,29.36
2024-09-15,Automotive Components,Drive Shaft,Germany,Client_03,Export Division,Overhead,355,1366.52,485114.6,336729.98,148384.62,70782.43,77602.19,450102.17,407512.41,360946.05,11.7,106,56,2024,9,Sep,3,Q3-2024,Sep-2024,37,30.59,16.0,14.59,35012.43,7.78,On Track,46566.36,12.9,Over Budget,7277.01,4576.55,0.53,709480.1,GREEN,RED,AMBER,0,29.36
2024-09-15,Automotive Components,Clutch Kit,Germany,Client_15,Export Division,Logistics,714,6453.2,4607584.8,2566504.94,2041079.86,539446.07,1501633.79,5271912.31,3105951.01,3406853.31,6.1,61,517,2024,9,Sep,3,Q3-2024,Sep-2024,37,44.3,32.59,11.71,-664327.51,-12.6,Over Budget,-300902.3,-8.83,Within Budget,6007.64,75534.18,8.48,3513283.41,GREEN,GREEN,GREEN,1,29.36
2024-09-15,Consumer Electronics,Display Module,USA,Client_07,West Zone,Logistics,475,7697.14,3656141.5,1887478.74,1768662.76,429466.82,1339195.94,3840441.14,2316945.56,2095233.24,9.0,54,516,2024,9,Sep,3,Q3-2024,Sep-2024,37,48.38,36.63,11.75,-184299.64,-4.8,Over Budget,221712.32,10.58,Over Budget,4490.2,67706.32,9.56,4113159.19,GREEN,RED,AMBER,0,29.36
2024-09-16,Industrial Equipment,Robotic Arm,India,Client_20,East Zone,Overhead,574,4637.05,2661666.7,1226872.89,1434793.81,579612.25,855181.56,2994329.37,1806485.14,1619082.82,8.0,49,558,2024,9,Sep,3,Q3-2024,Sep-2024,38,53.91,32.13,21.78,-332662.67,-11.11,Over Budget,187402.32,11.57,Over Budget,3237.43,54319.73,11.39,2661666.7,GREEN,RED,AMBER,1,29.36
2024-09-16,Automotive Components,Drive Shaft,India,Client_05,Export Division,Overhead,111,685.13,76049.43,38712.76,37336.67,12360.38,24976.29,63021.43,51073.14,49889.21,19.2,68,395,2024,9,Sep,3,Q3-2024,Sep-2024,38,49.1,32.84,16.25,13028.0,20.67,On Track,1183.93,2.37,Over Budget,129.3,1118.37,5.81,182518.63,GREEN,GREEN,RED,0,29.36
2024-09-17,Consumer Electronics,Control Panel,USA,Client_12,North Zone,R&D,649,1424.73,924649.77,525540.8,399108.97,146558.86,252550.11,1012408.53,672099.66,597279.79,18.7,103,806,2024,9,Sep,3,Q3-2024,Sep-2024,38,43.16,27.31,15.85,-87758.76,-8.67,Over Budget,74819.87,12.53,Over Budget,833.87,8977.18,7.83,2161368.84,GREEN,RED,RED,0,29.36
2024-09-18,Consumer Electronics,Wiring Harness,India,Client_05,West Zone,Overhead,726,5857.03,4252203.78,2753265.61,1498938.17,749342.75,749595.42,3707167.06,3502608.36,3722943.8,4.7,88,433,2024,9,Sep,3,Q3-2024,Sep-2024,38,35.25,17.63,17.62,545036.72,14.7,On Track,-220335.44,-5.92,Within Budget,8089.16,48320.5,4.92,2498169.72,GREEN,GREEN,GREEN,0,29.36
2024-09-19,Industrial Equipment,Robotic Arm,Germany,Client_02,North Zone,Overhead,62,7651.7,474405.4,238394.99,236010.41,79849.73,156160.68,460330.77,318244.72,343138.24,3.6,80,621,2024,9,Sep,3,Q3-2024,Sep-2024,38,49.75,32.92,16.83,14074.63,3.06,On Track,-24893.52,-7.25,Within Budget,512.47,5930.07,7.76,213482.43,GREEN,GREEN,GREEN,0,29.36
2024-09-22,Industrial Equipment,Conveyor Belt,India,Client_03,South Zone,Production,321,5954.28,1911323.88,1266239.23,645084.65,241383.64,403701.01,2196967.88,1507622.87,1386628.51,16.1,24,121,2024,9,Sep,3,Q3-2024,Sep-2024,38,33.75,21.12,12.63,-285644.0,-13.0,Over Budget,120994.36,8.73,Over Budget,12459.69,79638.5,5.04,3846539.31,GREEN,AMBER,RED,0,29.36
2024-09-22,Consumer Electronics,Display Module,USA,Client_20,East Zone,Labour,314,4827.83,1515938.62,906440.11,609498.51,315556.44,293942.07,1648067.96,1221996.55,1260569.95,7.8,29,723,2024,9,Sep,3,Q3-2024,Sep-2024,38,40.21,19.39,20.82,-132129.34,-8.02,Over Budget,-38573.4,-3.06,Within Budget,1690.18,52273.75,24.93,1478040.15,GREEN,GREEN,GREEN,1,29.36
2024-09-25,Consumer Electronics,Wiring Harness,UK,Client_09,Export Division,Logistics,281,6611.99,1857969.19,1053739.44,804229.75,246483.07,557746.68,2152231.41,1300222.51,1237989.37,23.3,61,92,2024,9,Sep,3,Q3-2024,Sep-2024,39,43.29,30.02,13.27,-294262.22,-13.67,Over Budget,62233.14,5.03,Over Budget,14132.85,30458.51,1.51,5411335.27,GREEN,AMBER,RED,1,29.36
2024-09-25,Consumer Electronics,Control Panel,USA,Client_04,South Zone,R&D,278,6833.66,1899757.48,967199.19,932558.29,407956.23,524602.06,1875374.34,1375155.42,1260717.71,2.4,79,557,2024,9,Sep,3,Q3-2024,Sep-2024,39,49.09,27.61,21.47,24383.14,1.3,On Track,114437.71,9.08,Over Budget,2468.86,24047.56,7.05,569927.24,GREEN,AMBER,GREEN,0,29.36
2024-09-26,Industrial Equipment,Robotic Arm,Japan,Client_14,Export Division,Overhead,356,1108.47,394615.32,194884.83,199730.49,62246.95,137483.54,455475.87,257131.78,230368.72,7.5,17,486,2024,9,Sep,3,Q3-2024,Sep-2024,39,50.61,34.84,15.77,-60860.55,-13.36,Over Budget,26763.06,11.62,Over Budget,529.08,23212.67,28.59,369951.86,GREEN,RED,GREEN,0,29.36
2024-09-26,Industrial Equipment,Robotic Arm,Germany,Client_14,West Zone,Production,391,7531.96,2944996.36,1419255.97,1525740.39,377789.66,1147950.73,3346923.88,1797045.63,1793535.26,23.0,85,259,2024,9,Sep,3,Q3-2024,Sep-2024,39,51.81,38.98,12.83,-401927.52,-12.01,Over Budget,3510.37,0.2,Over Budget,6938.4,34647.02,3.05,8466864.54,GREEN,GREEN,RED,0,29.36
2024-09-27,Industrial Equipment,Robotic Arm,Germany,Client_10,South Zone,R&D,218,3020.83,658540.94,402668.27,255872.67,112751.12,143121.55,742275.4,515419.39,466020.75,2.0,104,48,2024,9,Sep,3,Q3-2024,Sep-2024,39,38.85,21.73,17.12,-83734.46,-11.28,Over Budget,49398.64,10.6,Over Budget,10737.9,6332.12,0.46,164635.23,GREEN,RED,GREEN,0,29.36
2024-09-27,Automotive Components,Suspension Unit,Japan,Client_16,North Zone,Logistics,102,515.65,52596.3,26190.05,26406.25,6102.12,20304.13,61755.02,32292.17,31259.6,16.5,115,756,2024,9,Sep,3,Q3-2024,Sep-2024,39,50.21,38.6,11.6,-9158.72,-14.83,Over Budget,1032.57,3.3,Over Budget,42.71,457.36,6.57,108479.87,GREEN,GREEN,RED,1,29.36
2024-09-28,Industrial Equipment,Sensor Array,India,Client_02,South Zone,Overhead,388,1249.78,484914.64,348656.15,136258.49,53283.15,82975.34,404527.89,401939.3,353727.14,22.1,111,214,2024,9,Sep,3,Q3-2024,Sep-2024,39,28.1,17.11,10.99,80386.75,19.87,On Track,48212.16,13.63,Over Budget,1878.22,4368.6,1.93,1339576.69,GREEN,RED,RED,0,29.36
2024-09-28,Industrial Equipment,Robotic Arm,India,Client_09,Export Division,Overhead,680,6776.37,4607931.6,2162753.4,2445178.2,799607.16,1645571.04,4008447.81,2962360.56,2935583.12,20.5,30,698,2024,9,Sep,3,Q3-2024,Sep-2024,39,53.06,35.71,17.35,599483.79,14.96,On Track,26777.44,0.91,Over Budget,4244.07,153597.72,23.27,11807824.72,GREEN,GREEN,RED,1,29.36
2024-09-29,Consumer Electronics,Wiring Harness,India,Client_16,Export Division,Logistics,755,2627.73,1983936.15,1103497.5,880438.65,279018.62,601420.03,1743106.83,1382516.12,1373444.7,10.9,75,353,2024,9,Sep,3,Q3-2024,Sep-2024,39,44.38,30.31,14.06,240829.32,13.82,On Track,9071.42,0.66,Over Budget,3916.48,26452.48,4.71,2703113.0,GREEN,GREEN,AMBER,1,29.36
2024-09-29,Industrial Equipment,Robotic Arm,Japan,Client_08,East Zone,Overhead,265,2305.11,610854.15,299413.0,311441.15,72463.36,238977.79,518372.74,371876.36,379702.1,2.8,23,499,2024,9,Sep,3,Q3-2024,Sep-2024,39,50.98,39.12,11.86,92481.41,17.84,On Track,-7825.74,-2.06,Within Budget,745.24,26558.88,21.7,213798.95,GREEN,GREEN,GREEN,0,29.36
2024-09-30,Automotive Components,Brake Assembly,India,Client_10,East Zone,Overhead,643,2294.41,1475305.63,855723.19,619582.44,220094.46,399487.98,1703615.63,1075817.65,1119264.16,16.1,103,641,2024,9,Sep,3,Q3-2024,Sep-2024,40,42.0,27.08,14.92,-228310.0,-13.4,Over Budget,-43446.51,-3.88,Within Budget,1678.34,14323.36,6.22,2969052.58,GREEN,GREEN,RED,0,29.36
